,city,state,date, pm25, o3, pm10, no2, so2, co
25739,Boise,Idaho,2021-04-10,14.0,,23.0,,,3.0
137,Montgomery,Alabama,2021-04-10,24.0,34.0,,,,
76189,Bismarck,North Dakota,2021-04-10,26.0,33.0,19.0,3.0,3.0,1.0
60859,Carson City,Nevada,2021-04-10,19.0,41.0,,,,
95659,Nashville,Tennessee,2021-04-10,27.0,,,,,
28250,Springfield,Illinois,2021-04-10,24.0,,,,,
53451,Jefferson City,Missouri,2021-04-10,35.0,,,3.0,,1.0
109223,Olympia,Washington,2021-04-10,34.0,34.0,,,,
48039,Lansing,Michigan,2021-04-10,32.0,36.0,,2.0,,
4941,Phoenix,Arizona,2021-04-10,28.0,41.0,28.0,,,3.0
45177,Boston,Massachusetts,2021-04-10,27.0,38.0,,8.0,,1.0
39626,Baton Rouge,Louisiana,2021-04-10,40.0,38.0,12.0,,,1.0
114019,Cheyenne,Wyoming,2021-04-10,10.0,38.0,7.0,3.0,,
55961,Helena,Montana,2021-04-10,24.0,,,,,
97923,Austin,Texas,2021-04-10,85.0,,,,,
83362,Salem,Oregon,2021-04-10,17.0,,,,,
34776,Topeka,Kansas,2021-04-10,24.0,31.0,13.0,,,
93463,Pierre,South Dakota,2021-04-10,10.0,,,,,
73750,Raleigh,North Carolina,2021-04-10,56.0,34.0,12.0,1.0,1.0,2.0
103671,Richmond,Virginia,2021-04-10,26.0,18.0,,1.0,,
78638,Columbus,Ohio,2021-04-10,32.0,34.0,,,,
22729,Atlanta,Georgia,2021-04-11,35.0,38.0,,,1.0,
29736,Indianapolis,Idiana,2021-04-11,33.0,23.0,,3.0,,5.0
25740,Boise,Idaho,2021-04-11,22.0,,20.0,,,2.0
73751,Raleigh,North Carolina,2021-04-11,35.0,39.0,13.0,1.0,1.0,2.0
76190,Bismarck,North Dakota,2021-04-11,17.0,32.0,10.0,1.0,1.0,1.0
88466,Providence,Rhode Island,2021-04-11,23.0,29.0,,2.0,,1.0
32230,Des Moines,Iowa,2021-04-11,13.0,37.0,,1.0,,
45178,Boston,Massachusetts,2021-04-11,32.0,26.0,,4.0,,1.0
53452,Jefferson City,Missouri,2021-04-11,19.0,,,2.0,,1.0
50950,Jackson,Mississippi,2021-04-11,32.0,38.0,17.0,,1.0,2.0
55962,Helena,Montana,2021-04-11,24.0,,,,,
10111,Sacramento,California,2021-04-11,28.0,,,3.0,,
95660,Nashville,Tennessee,2021-04-11,22.0,,,,,
60860,Carson City,Nevada,2021-04-11,18.0,40.0,,,,
9842,Little Rock,Arkansas,2021-04-11,,37.0,,,,
83363,Salem,Oregon,2021-04-11,14.0,,,,,
97924,Austin,Texas,2021-04-11,35.0,,,,,
106378,Olympia,Washington,2021-04-11,14.0,,8.0,,,
34777,Topeka,Kansas,2021-04-11,25.0,48.0,22.0,,,
37210,Frankfort,Kentucky,2021-04-11,30.0,30.0,,,,
17606,Dover,Delaware,2021-04-11,27.0,38.0,,,,
15098,Hartford,Connecticut,2021-04-11,29.0,14.0,15.0,1.0,,
101155,Montpelier,Vermont,2021-04-11,23.0,37.0,,,,1.0
63530,Concord,New Hampshire,2021-04-11,31.0,29.0,12.0,,1.0,1.0
39627,Baton Rouge,Louisiana,2021-04-11,27.0,37.0,11.0,,1.0,1.0
100538,Salt Lake City,Utah,2021-04-11,22.0,49.0,,3.0,,
4942,Phoenix,Arizona,2021-04-11,28.0,42.0,28.0,,,3.0
91943,Columbia,South Carolina,2021-04-11,,32.0,,,,1.0
85839,Harrisburg,Pennsylvania,2021-04-11,55.0,31.0,13.0,2.0,,
12688,Denver,Colorado,2021-04-11,18.0,17.0,14.0,2.0,,1.0
103672,Richmond,Virginia,2021-04-11,41.0,17.0,,1.0,,
93464,Pierre,South Dakota,2021-04-11,3.0,,,,,
114020,Cheyenne,Wyoming,2021-04-11,9.0,43.0,9.0,1.0,,
20091,Tallahassee,Florida,2021-04-11,27.0,15.0,,,,
68886,Santa Fe,New Mexico,2021-04-11,29.0,42.0,,,,
78639,Columbus,Ohio,2021-04-11,32.0,30.0,,,,
109224,Olympia,Washington,2021-04-11,35.0,36.0,,,,
58455,Lincoln,Nebraska,2021-04-11,16.0,,,,,
28251,Springfield,Illinois,2021-04-11,16.0,,,,,
48040,Lansing,Michigan,2021-04-11,38.0,39.0,,4.0,,
48471,Saint Pau,Minnesota,2021-04-11,5.0,,,,,
2510,Juneau,Alaska,2021-04-11,17.0,,7.0,,,
40267,Augusta,Maine,2021-04-11,20.0,,,,,
138,Montgomery,Alabama,2021-04-11,17.0,39.0,,,,
23194,Honolulu,Hawaii,2021-04-11,15.0,30.0,,,,
80931,Oklahoma City,Oklahoma,2021-04-11,27.0,,27.0,10.0,,5.0
42670,Annapolis,Maryland,2021-04-11,25.0,,,6.0,,
111380,Madison,Wisconsin,2021-04-11,17.0,24.0,4.0,,,
66006,Trenton,New Jersey,2021-04-11,25.0,28.0,,4.0,,
109225,Olympia,Washington,2021-04-12,23.0,31.0,,,,
40268,Augusta,Maine,2021-04-12,20.0,,,,,
88467,Providence,Rhode Island,2021-04-12,29.0,30.0,,1.0,,1.0
2511,Juneau,Alaska,2021-04-12,20.0,,3.0,,,
55963,Helena,Montana,2021-04-12,26.0,,,,,
103673,Richmond,Virginia,2021-04-12,30.0,17.0,,2.0,,
17607,Dover,Delaware,2021-04-12,22.0,27.0,,,,
83364,Salem,Oregon,2021-04-12,22.0,,,,,
139,Montgomery,Alabama,2021-04-12,33.0,40.0,,,,
10112,Sacramento,California,2021-04-12,29.0,,,3.0,,
60861,Carson City,Nevada,2021-04-12,18.0,43.0,,,,
97925,Austin,Texas,2021-04-12,37.0,,,,,
39628,Baton Rouge,Louisiana,2021-04-12,29.0,49.0,21.0,,,3.0
85840,Harrisburg,Pennsylvania,2021-04-12,31.0,20.0,7.0,1.0,,
58456,Lincoln,Nebraska,2021-04-12,76.0,,,,,
111381,Madison,Wisconsin,2021-04-12,11.0,26.0,11.0,,,
114021,Cheyenne,Wyoming,2021-04-12,9.0,34.0,5.0,1.0,,
20092,Tallahassee,Florida,2021-04-12,24.0,19.0,,,,
15099,Hartford,Connecticut,2021-04-12,37.0,13.0,8.0,1.0,,
25741,Boise,Idaho,2021-04-12,17.0,,22.0,,,2.0
34778,Topeka,Kansas,2021-04-12,36.0,30.0,13.0,,,
48472,Saint Pau,Minnesota,2021-04-12,10.0,,,,,
37211,Frankfort,Kentucky,2021-04-12,19.0,37.0,,,,
63531,Concord,New Hampshire,2021-04-12,29.0,32.0,8.0,,,1.0
66007,Trenton,New Jersey,2021-04-12,23.0,25.0,,8.0,,
48041,Lansing,Michigan,2021-04-12,16.0,32.0,,2.0,,
32231,Des Moines,Iowa,2021-04-12,18.0,31.0,,2.0,,
50951,Jackson,Mississippi,2021-04-12,37.0,41.0,27.0,,1.0,3.0
22730,Atlanta,Georgia,2021-04-12,31.0,46.0,,,1.0,
106379,Olympia,Washington,2021-04-12,18.0,,8.0,,,
73752,Raleigh,North Carolina,2021-04-12,28.0,46.0,10.0,2.0,2.0,1.0
42671,Annapolis,Maryland,2021-04-12,16.0,,,7.0,,
12689,Denver,Colorado,2021-04-12,19.0,13.0,15.0,2.0,,1.0
4943,Phoenix,Arizona,2021-04-12,37.0,35.0,37.0,,,3.0
93465,Pierre,South Dakota,2021-04-12,5.0,,,,,
9843,Little Rock,Arkansas,2021-04-12,,44.0,,,,
76191,Bismarck,North Dakota,2021-04-12,17.0,24.0,6.0,1.0,1.0,1.0
95661,Nashville,Tennessee,2021-04-12,21.0,,,,,
45179,Boston,Massachusetts,2021-04-12,36.0,26.0,,7.0,,1.0
23195,Honolulu,Hawaii,2021-04-12,17.0,26.0,,,,
80932,Oklahoma City,Oklahoma,2021-04-12,36.0,,26.0,7.0,,4.0
68887,Santa Fe,New Mexico,2021-04-12,13.0,41.0,,,,
101156,Montpelier,Vermont,2021-04-12,26.0,35.0,,,,
29737,Indianapolis,Idiana,2021-04-12,9.0,28.0,,12.0,,5.0
100539,Salt Lake City,Utah,2021-04-12,29.0,46.0,,8.0,,
91944,Columbia,South Carolina,2021-04-12,,34.0,,,,1.0
28252,Springfield,Illinois,2021-04-12,21.0,,,,,
78640,Columbus,Ohio,2021-04-12,20.0,23.0,,,,
53453,Jefferson City,Missouri,2021-04-12,19.0,,,8.0,,2.0
85841,Harrisburg,Pennsylvania,2021-04-13,38.0,25.0,8.0,3.0,,
140,Montgomery,Alabama,2021-04-13,36.0,45.0,,,,
114022,Cheyenne,Wyoming,2021-04-13,14.0,32.0,9.0,1.0,,
29738,Indianapolis,Idiana,2021-04-13,33.0,28.0,,18.0,,6.0
83365,Salem,Oregon,2021-04-13,18.0,,,,,
32232,Des Moines,Iowa,2021-04-13,13.0,32.0,,2.0,,
55964,Helena,Montana,2021-04-13,34.0,,,,,
4944,Phoenix,Arizona,2021-04-13,29.0,36.0,29.0,,,3.0
40269,Augusta,Maine,2021-04-13,17.0,,,,,
22731,Atlanta,Georgia,2021-04-13,48.0,55.0,,,1.0,
97926,Austin,Texas,2021-04-13,60.0,,,,,
76192,Bismarck,North Dakota,2021-04-13,13.0,24.0,7.0,1.0,1.0,1.0
53454,Jefferson City,Missouri,2021-04-13,23.0,,,3.0,,1.0
10113,Sacramento,California,2021-04-13,28.0,,,1.0,,
66008,Trenton,New Jersey,2021-04-13,20.0,37.0,,8.0,,
48042,Lansing,Michigan,2021-04-13,26.0,26.0,,4.0,,
93466,Pierre,South Dakota,2021-04-13,6.0,,,,,
2512,Juneau,Alaska,2021-04-13,16.0,,3.0,,,
80933,Oklahoma City,Oklahoma,2021-04-13,48.0,,34.0,9.0,,5.0
68888,Santa Fe,New Mexico,2021-04-13,24.0,42.0,,,,
109226,Olympia,Washington,2021-04-13,19.0,44.0,,,,
91945,Columbia,South Carolina,2021-04-13,,43.0,,,,1.0
25742,Boise,Idaho,2021-04-13,16.0,,23.0,,1.0,2.0
106380,Olympia,Washington,2021-04-13,13.0,,7.0,,,
50952,Jackson,Mississippi,2021-04-13,51.0,31.0,20.0,,1.0,1.0
100540,Salt Lake City,Utah,2021-04-13,27.0,32.0,,1.0,,
34779,Topeka,Kansas,2021-04-13,19.0,35.0,16.0,,,
39629,Baton Rouge,Louisiana,2021-04-13,30.0,40.0,,,,
60862,Carson City,Nevada,2021-04-13,16.0,41.0,,,,
78641,Columbus,Ohio,2021-04-13,25.0,38.0,,,,
20093,Tallahassee,Florida,2021-04-13,31.0,8.0,,,,
58457,Lincoln,Nebraska,2021-04-13,17.0,,,,,
12690,Denver,Colorado,2021-04-13,29.0,11.0,17.0,2.0,,1.0
23196,Honolulu,Hawaii,2021-04-13,17.0,24.0,,,,
95662,Nashville,Tennessee,2021-04-13,37.0,,,,,
28253,Springfield,Illinois,2021-04-13,21.0,,,,,
111382,Madison,Wisconsin,2021-04-13,26.0,28.0,10.0,,,
101157,Montpelier,Vermont,2021-04-13,8.0,34.0,,,,
17608,Dover,Delaware,2021-04-13,16.0,33.0,,,,
45180,Boston,Massachusetts,2021-04-13,22.0,30.0,,12.0,,1.0
15100,Hartford,Connecticut,2021-04-13,17.0,16.0,10.0,1.0,,
37212,Frankfort,Kentucky,2021-04-13,27.0,40.0,,,,
73753,Raleigh,North Carolina,2021-04-13,26.0,36.0,8.0,3.0,3.0,1.0
88468,Providence,Rhode Island,2021-04-13,14.0,35.0,,3.0,,1.0
42672,Annapolis,Maryland,2021-04-13,19.0,,,12.0,,
103674,Richmond,Virginia,2021-04-13,26.0,15.0,,,,
48473,Saint Pau,Minnesota,2021-04-13,11.0,,,,,
9844,Little Rock,Arkansas,2021-04-13,,36.0,,,,
63532,Concord,New Hampshire,2021-04-13,17.0,35.0,9.0,,,1.0
55965,Helena,Montana,2021-04-14,21.0,,,,,
60863,Carson City,Nevada,2021-04-14,21.0,36.0,,,,
100541,Salt Lake City,Utah,2021-04-14,25.0,29.0,,2.0,,
83366,Salem,Oregon,2021-04-14,16.0,,,,,
40270,Augusta,Maine,2021-04-14,12.0,,,,,
95663,Nashville,Tennessee,2021-04-14,37.0,,,,,
17609,Dover,Delaware,2021-04-14,17.0,32.0,,,,
45181,Boston,Massachusetts,2021-04-14,30.0,28.0,,5.0,,1.0
93467,Pierre,South Dakota,2021-04-14,5.0,,,,,
58458,Lincoln,Nebraska,2021-04-14,17.0,,,,,
48043,Lansing,Michigan,2021-04-14,26.0,30.0,,4.0,,
76193,Bismarck,North Dakota,2021-04-14,10.0,23.0,6.0,1.0,1.0,1.0
78642,Columbus,Ohio,2021-04-14,31.0,37.0,,,,
29739,Indianapolis,Idiana,2021-04-14,38.0,27.0,,12.0,,5.0
141,Montgomery,Alabama,2021-04-14,51.0,32.0,,,,
12691,Denver,Colorado,2021-04-14,26.0,10.0,21.0,4.0,,1.0
109227,Olympia,Washington,2021-04-14,27.0,33.0,,,,
48474,Saint Pau,Minnesota,2021-04-14,9.0,,,,,
63533,Concord,New Hampshire,2021-04-14,17.0,34.0,14.0,,1.0,1.0
34780,Topeka,Kansas,2021-04-14,29.0,34.0,22.0,,,
25743,Boise,Idaho,2021-04-14,16.0,,23.0,,,2.0
97927,Austin,Texas,2021-04-14,59.0,,,,,
106381,Olympia,Washington,2021-04-14,10.0,,8.0,,,
28254,Springfield,Illinois,2021-04-14,26.0,,,,,
53455,Jefferson City,Missouri,2021-04-14,18.0,,,3.0,,1.0
88469,Providence,Rhode Island,2021-04-14,20.0,36.0,,2.0,,1.0
103675,Richmond,Virginia,2021-04-14,31.0,16.0,,2.0,,
85842,Harrisburg,Pennsylvania,2021-04-14,42.0,26.0,11.0,8.0,1.0,
9845,Little Rock,Arkansas,2021-04-14,,27.0,,,,
114023,Cheyenne,Wyoming,2021-04-14,8.0,31.0,6.0,1.0,,
91946,Columbia,South Carolina,2021-04-14,,42.0,,,1.0,1.0
37213,Frankfort,Kentucky,2021-04-14,26.0,28.0,,,,
4945,Phoenix,Arizona,2021-04-14,29.0,35.0,29.0,,,3.0
22732,Atlanta,Georgia,2021-04-14,62.0,40.0,,,1.0,
42673,Annapolis,Maryland,2021-04-14,33.0,,,17.0,,
39630,Baton Rouge,Louisiana,2021-04-14,24.0,32.0,13.0,,,1.0
50953,Jackson,Mississippi,2021-04-14,44.0,22.0,19.0,,1.0,1.0
66009,Trenton,New Jersey,2021-04-14,17.0,30.0,,7.0,,
80934,Oklahoma City,Oklahoma,2021-04-14,69.0,,16.0,10.0,,6.0
20094,Tallahassee,Florida,2021-04-14,45.0,22.0,,,,
73754,Raleigh,North Carolina,2021-04-14,18.0,43.0,16.0,3.0,3.0,2.0
32233,Des Moines,Iowa,2021-04-14,11.0,24.0,,2.0,,
101158,Montpelier,Vermont,2021-04-14,9.0,36.0,,,,
10114,Sacramento,California,2021-04-14,36.0,,,2.0,,
23197,Honolulu,Hawaii,2021-04-14,11.0,23.0,,,,
2513,Juneau,Alaska,2021-04-14,9.0,,4.0,,,
68889,Santa Fe,New Mexico,2021-04-14,33.0,38.0,,,,
15101,Hartford,Connecticut,2021-04-14,19.0,18.0,14.0,2.0,,
111383,Madison,Wisconsin,2021-04-14,19.0,19.0,7.0,,,
101159,Montpelier,Vermont,2021-04-15,18.0,33.0,,,,
45182,Boston,Massachusetts,2021-04-15,28.0,28.0,,8.0,,1.0
100542,Salt Lake City,Utah,2021-04-15,64.0,29.0,,4.0,,
28255,Springfield,Illinois,2021-04-15,21.0,,,,,
17610,Dover,Delaware,2021-04-15,25.0,37.0,,,,
103676,Richmond,Virginia,2021-04-15,35.0,16.0,,,,
85843,Harrisburg,Pennsylvania,2021-04-15,46.0,27.0,14.0,8.0,,
9846,Little Rock,Arkansas,2021-04-15,,31.0,,,,
23198,Honolulu,Hawaii,2021-04-15,9.0,23.0,,,,
63534,Concord,New Hampshire,2021-04-15,24.0,32.0,13.0,,1.0,1.0
78643,Columbus,Ohio,2021-04-15,24.0,20.0,,,,
15102,Hartford,Connecticut,2021-04-15,25.0,14.0,13.0,1.0,,
34781,Topeka,Kansas,2021-04-15,34.0,28.0,23.0,,,
37214,Frankfort,Kentucky,2021-04-15,23.0,22.0,,,,
95664,Nashville,Tennessee,2021-04-15,24.0,,,,,
58459,Lincoln,Nebraska,2021-04-15,15.0,,,,,
12692,Denver,Colorado,2021-04-15,32.0,5.0,19.0,7.0,,2.0
20095,Tallahassee,Florida,2021-04-15,47.0,13.0,,,,
73755,Raleigh,North Carolina,2021-04-15,36.0,34.0,12.0,1.0,1.0,1.0
48475,Saint Pau,Minnesota,2021-04-15,7.0,,,,,
39631,Baton Rouge,Louisiana,2021-04-15,23.0,27.0,6.0,,,2.0
32234,Des Moines,Iowa,2021-04-15,13.0,19.0,,2.0,,
88470,Providence,Rhode Island,2021-04-15,19.0,31.0,,2.0,,1.0
106382,Olympia,Washington,2021-04-15,16.0,35.0,9.0,,,
109228,Olympia,Washington,2021-04-15,31.0,24.0,,,,
60864,Carson City,Nevada,2021-04-15,20.0,40.0,,,,
68890,Santa Fe,New Mexico,2021-04-15,41.0,45.0,,,,
29740,Indianapolis,Idiana,2021-04-15,34.0,15.0,,11.0,,5.0
53456,Jefferson City,Missouri,2021-04-15,17.0,,,2.0,,1.0
2514,Juneau,Alaska,2021-04-15,15.0,,5.0,,,
93468,Pierre,South Dakota,2021-04-15,8.0,,,,,
97928,Austin,Texas,2021-04-15,50.0,,,,,
55966,Helena,Montana,2021-04-15,15.0,,,,,
76194,Bismarck,North Dakota,2021-04-15,15.0,22.0,15.0,2.0,2.0,1.0
80935,Oklahoma City,Oklahoma,2021-04-15,36.0,,23.0,10.0,,6.0
66010,Trenton,New Jersey,2021-04-15,30.0,27.0,,3.0,,
111384,Madison,Wisconsin,2021-04-15,19.0,20.0,6.0,,,
4946,Phoenix,Arizona,2021-04-15,25.0,45.0,25.0,,,2.0
48044,Lansing,Michigan,2021-04-15,33.0,25.0,,4.0,,
10115,Sacramento,California,2021-04-15,37.0,,,2.0,,
22733,Atlanta,Georgia,2021-04-15,57.0,37.0,,,1.0,
91947,Columbia,South Carolina,2021-04-15,,45.0,,,,1.0
142,Montgomery,Alabama,2021-04-15,47.0,34.0,,,,
50954,Jackson,Mississippi,2021-04-15,45.0,32.0,15.0,,1.0,
83367,Salem,Oregon,2021-04-15,24.0,,,,,
42674,Annapolis,Maryland,2021-04-15,36.0,,,6.0,,
25744,Boise,Idaho,2021-04-15,16.0,,20.0,,,2.0
114024,Cheyenne,Wyoming,2021-04-15,9.0,23.0,8.0,1.0,,
40271,Augusta,Maine,2021-04-15,15.0,,,,,
88471,Providence,Rhode Island,2021-04-16,22.0,31.0,,2.0,,1.0
60865,Carson City,Nevada,2021-04-16,20.0,41.0,,,,
29741,Indianapolis,Idiana,2021-04-16,40.0,24.0,,17.0,,7.0
28256,Springfield,Illinois,2021-04-16,15.0,,,,,
10116,Sacramento,California,2021-04-16,30.0,,,2.0,,
48476,Saint Pau,Minnesota,2021-04-16,9.0,,,,,
83368,Salem,Oregon,2021-04-16,26.0,,,,,
12693,Denver,Colorado,2021-04-16,37.0,10.0,6.0,4.0,,1.0
97929,Austin,Texas,2021-04-16,38.0,,,,,
73756,Raleigh,North Carolina,2021-04-16,34.0,38.0,8.0,9.0,9.0,1.0
22734,Atlanta,Georgia,2021-04-16,34.0,35.0,,,1.0,
55967,Helena,Montana,2021-04-16,14.0,,,,,
53457,Jefferson City,Missouri,2021-04-16,14.0,,,4.0,,1.0
100543,Salt Lake City,Utah,2021-04-16,32.0,31.0,,3.0,,
39632,Baton Rouge,Louisiana,2021-04-16,17.0,30.0,13.0,,,2.0
85844,Harrisburg,Pennsylvania,2021-04-16,41.0,23.0,14.0,6.0,,
9847,Little Rock,Arkansas,2021-04-16,,23.0,,,,
40272,Augusta,Maine,2021-04-16,20.0,,,,,
80936,Oklahoma City,Oklahoma,2021-04-16,50.0,,13.0,9.0,,5.0
103677,Richmond,Virginia,2021-04-16,29.0,16.0,,1.0,,
143,Montgomery,Alabama,2021-04-16,32.0,29.0,,,,
42675,Annapolis,Maryland,2021-04-16,21.0,,,5.0,,
91948,Columbia,South Carolina,2021-04-16,,34.0,,,,1.0
76195,Bismarck,North Dakota,2021-04-16,45.0,20.0,14.0,3.0,3.0,1.0
32235,Des Moines,Iowa,2021-04-16,21.0,22.0,,6.0,,
93469,Pierre,South Dakota,2021-04-16,8.0,,,,,
109229,Olympia,Washington,2021-04-16,26.0,32.0,,,,
106383,Olympia,Washington,2021-04-16,22.0,39.0,9.0,,,
58460,Lincoln,Nebraska,2021-04-16,20.0,,,,,
114025,Cheyenne,Wyoming,2021-04-16,13.0,33.0,2.0,1.0,,
50955,Jackson,Mississippi,2021-04-16,32.0,27.0,14.0,,1.0,
68891,Santa Fe,New Mexico,2021-04-16,39.0,42.0,,,,
2515,Juneau,Alaska,2021-04-16,19.0,,3.0,,,
66011,Trenton,New Jersey,2021-04-16,42.0,21.0,,3.0,,
25745,Boise,Idaho,2021-04-16,18.0,,20.0,,,3.0
45183,Boston,Massachusetts,2021-04-16,30.0,29.0,,12.0,,1.0
4947,Phoenix,Arizona,2021-04-16,28.0,43.0,28.0,,,5.0
15103,Hartford,Connecticut,2021-04-16,31.0,14.0,2.0,,,
95665,Nashville,Tennessee,2021-04-16,25.0,,,,,
111385,Madison,Wisconsin,2021-04-16,20.0,38.0,10.0,,,
78644,Columbus,Ohio,2021-04-16,23.0,27.0,,,,
20096,Tallahassee,Florida,2021-04-16,58.0,11.0,,,,
34782,Topeka,Kansas,2021-04-16,35.0,17.0,23.0,,,
63535,Concord,New Hampshire,2021-04-16,25.0,31.0,3.0,,1.0,1.0
23199,Honolulu,Hawaii,2021-04-16,11.0,22.0,,,,
48045,Lansing,Michigan,2021-04-16,15.0,22.0,,2.0,,
17611,Dover,Delaware,2021-04-16,24.0,29.0,,,,
101160,Montpelier,Vermont,2021-04-16,18.0,31.0,,,,1.0
37215,Frankfort,Kentucky,2021-04-16,24.0,33.0,,,,
73757,Raleigh,North Carolina,2021-04-17,21.0,35.0,11.0,3.0,3.0,2.0
22735,Atlanta,Georgia,2021-04-17,33.0,39.0,,,1.0,
23200,Honolulu,Hawaii,2021-04-17,15.0,29.0,,,,
80937,Oklahoma City,Oklahoma,2021-04-17,36.0,,9.0,,,4.0
15104,Hartford,Connecticut,2021-04-17,6.0,13.0,5.0,1.0,,
9848,Little Rock,Arkansas,2021-04-17,,23.0,,,,
88472,Providence,Rhode Island,2021-04-17,12.0,27.0,,3.0,,1.0
4693,Juneau,Alaska,2021-04-17,,,4.0,,,
39633,Baton Rouge,Louisiana,2021-04-17,30.0,25.0,9.0,,,1.0
32236,Des Moines,Iowa,2021-04-17,32.0,37.0,,3.0,,
20097,Tallahassee,Florida,2021-04-17,34.0,12.0,,,,
50956,Jackson,Mississippi,2021-04-17,33.0,29.0,14.0,,1.0,
91949,Columbia,South Carolina,2021-04-17,,36.0,,,,1.0
103678,Richmond,Virginia,2021-04-17,18.0,16.0,,1.0,,
37216,Frankfort,Kentucky,2021-04-17,44.0,33.0,,,,
53458,Jefferson City,Missouri,2021-04-17,23.0,,,2.0,,1.0
114026,Cheyenne,Wyoming,2021-04-17,8.0,37.0,4.0,1.0,,
58461,Lincoln,Nebraska,2021-04-17,36.0,,,,,
10117,Sacramento,California,2021-04-17,32.0,,,3.0,,
66012,Trenton,New Jersey,2021-04-17,27.0,29.0,,2.0,,
48046,Lansing,Michigan,2021-04-17,17.0,25.0,,1.0,,
28257,Springfield,Illinois,2021-04-17,23.0,,,,,
78645,Columbus,Ohio,2021-04-17,26.0,31.0,,,,
95666,Nashville,Tennessee,2021-04-17,38.0,,,,,
100544,Salt Lake City,Utah,2021-04-17,13.0,38.0,,1.0,,
48477,Saint Pau,Minnesota,2021-04-17,18.0,,,,,
12694,Denver,Colorado,2021-04-17,21.0,16.0,8.0,3.0,,1.0
63536,Concord,New Hampshire,2021-04-17,8.0,27.0,3.0,,1.0,1.0
34783,Topeka,Kansas,2021-04-17,50.0,26.0,15.0,,,
17612,Dover,Delaware,2021-04-17,19.0,26.0,,,,
45184,Boston,Massachusetts,2021-04-17,21.0,24.0,,12.0,,1.0
111386,Madison,Wisconsin,2021-04-17,26.0,37.0,14.0,,1.0,
25746,Boise,Idaho,2021-04-17,21.0,,18.0,,1.0,3.0
40273,Augusta,Maine,2021-04-17,19.0,,,,,
85845,Harrisburg,Pennsylvania,2021-04-17,15.0,22.0,7.0,3.0,,
83369,Salem,Oregon,2021-04-17,21.0,,,,,
144,Montgomery,Alabama,2021-04-17,37.0,34.0,,,,
42676,Annapolis,Maryland,2021-04-17,12.0,,,5.0,,
76196,Bismarck,North Dakota,2021-04-17,44.0,34.0,12.0,4.0,4.0,1.0
93470,Pierre,South Dakota,2021-04-17,19.0,,,,,
97930,Austin,Texas,2021-04-17,40.0,,,,,
106384,Olympia,Washington,2021-04-17,22.0,39.0,11.0,,,
29742,Indianapolis,Idiana,2021-04-17,46.0,28.0,,12.0,,6.0
109230,Olympia,Washington,2021-04-17,16.0,33.0,,,,
55968,Helena,Montana,2021-04-17,33.0,,,,,
68892,Santa Fe,New Mexico,2021-04-17,14.0,27.0,,,,
60866,Carson City,Nevada,2021-04-17,19.0,41.0,,,,
4948,Phoenix,Arizona,2021-04-17,28.0,41.0,28.0,,,6.0
101161,Montpelier,Vermont,2021-04-17,5.0,27.0,,,,
111387,Madison,Wisconsin,2021-04-18,39.0,36.0,15.0,,,
39634,Baton Rouge,Louisiana,2021-04-18,29.0,31.0,13.0,,2.0,1.0
20098,Tallahassee,Florida,2021-04-18,45.0,10.0,,,,
103679,Richmond,Virginia,2021-04-18,28.0,18.0,,1.0,,
114027,Cheyenne,Wyoming,2021-04-18,11.0,39.0,6.0,1.0,,
23201,Honolulu,Hawaii,2021-04-18,14.0,28.0,,,,
4949,Phoenix,Arizona,2021-04-18,22.0,38.0,22.0,,,3.0
109231,Olympia,Washington,2021-04-18,32.0,39.0,,,,
76197,Bismarck,North Dakota,2021-04-18,28.0,25.0,8.0,4.0,4.0,1.0
85846,Harrisburg,Pennsylvania,2021-04-18,17.0,28.0,11.0,4.0,1.0,
25747,Boise,Idaho,2021-04-18,18.0,,18.0,,1.0,3.0
34784,Topeka,Kansas,2021-04-18,45.0,34.0,10.0,,,
100545,Salt Lake City,Utah,2021-04-18,9.0,38.0,,5.0,,
78646,Columbus,Ohio,2021-04-18,33.0,37.0,,,,
58462,Lincoln,Nebraska,2021-04-18,20.0,,,,,
10118,Sacramento,California,2021-04-18,26.0,,,2.0,,
29743,Indianapolis,Idiana,2021-04-18,34.0,33.0,,11.0,,6.0
22736,Atlanta,Georgia,2021-04-18,42.0,39.0,,,1.0,
17613,Dover,Delaware,2021-04-18,20.0,33.0,,,,
45185,Boston,Massachusetts,2021-04-18,17.0,27.0,,11.0,,1.0
73758,Raleigh,North Carolina,2021-04-18,29.0,38.0,12.0,6.0,6.0,2.0
83370,Salem,Oregon,2021-04-18,24.0,,,,,
4694,Juneau,Alaska,2021-04-18,,,3.0,,,
9849,Little Rock,Arkansas,2021-04-18,,18.0,,,,
97931,Austin,Texas,2021-04-18,17.0,,,,,
88473,Providence,Rhode Island,2021-04-18,14.0,32.0,,5.0,,1.0
53459,Jefferson City,Missouri,2021-04-18,37.0,,,2.0,,1.0
32237,Des Moines,Iowa,2021-04-18,36.0,38.0,,3.0,,
95667,Nashville,Tennessee,2021-04-18,49.0,,,,,
55969,Helena,Montana,2021-04-18,32.0,,,,,
15105,Hartford,Connecticut,2021-04-18,13.0,15.0,12.0,3.0,,
106385,Olympia,Washington,2021-04-18,28.0,41.0,11.0,,,
12695,Denver,Colorado,2021-04-18,22.0,15.0,7.0,3.0,,1.0
93471,Pierre,South Dakota,2021-04-18,11.0,,,,,
