UTC_date,UTC_time,city,state,local_date_airqual,local_time_airqual,local_date_weather,local_time_weather,full_time,time zone,second,lat_airqual,long_airqual,aqi,pm2.5,co,no2,o3,humidity_airqual,pressure_airqual,long_weather,lat_weather,weather_id,weather_clouds,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure_weather,humidity_weather,visibility,wind_speed,wind_deg,wind_gust,sunrise,sunset
2021-12-14,20:00,Juneau,Alaska,2021-12-14,11:00,2021-12-14,11:00,2021-12-14 11:00:00,-09:00,1639479600.0,58.388889,-134.565556,91.0,91.0,,,,85.0,1005.7,-134.4197,58.3019,804.0,,Clouds,overcast clouds,17.15,17.15,14.0,24.85,1006.0,93.0,10000.0,0.0,0.0,,08:39:31,15:05:46
2021-12-14,20:00,Phoenix,Arizona,2021-12-14,13:00,2021-12-14,13:00,2021-12-14 13:00:00,-07:00,1639486800.0,33.403055555556,-112.07527777778,26.0,10.0,1.2,4.7,25.6,32.3,1012.9,-112.074,33.4484,802.0,,Clouds,scattered clouds,71.35,69.93,67.1,74.7,1012.0,37.0,10000.0,1.79,205.0,4.47,07:24:39,17:21:49
2021-12-14,20:00,Little Rock,Arkansas,,,2021-12-14,14:00,,,,,,,,,,,,,-92.2896,34.7465,803.0,,Clouds,broken clouds,64.22,64.2,60.28,67.68,1023.0,82.0,10000.0,2.68,160.0,,07:08:47,16:59:21
2021-12-14,20:00,Sacramento,California,,,2021-12-14,12:00,,,,,,,,,,,,,-121.4944,38.5816,801.0,,Clouds,few clouds,48.49,47.97,43.21,53.06,1012.0,77.0,10000.0,1.34,29.0,2.24,07:16:10,16:45:41
2021-12-14,20:00,Denver,Colorado,,,2021-12-14,13:00,,,,,,,,,,,,,-104.9847,39.7392,804.0,,Clouds,overcast clouds,62.35,59.18,53.11,67.46,1006.0,19.0,10000.0,1.47,213.0,2.8,07:13:31,16:36:13
2021-12-14,20:00,Hartford,Connecticut,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,41.7847,-72.6297,14.0,14.0,,1.0,13.9,29.0,1032.1,-72.6851,41.7637,800.0,,Clear,clear sky,49.3,45.9,45.75,52.45,1032.0,36.0,10000.0,3.6,40.0,,07:10:34,16:20:41
2021-12-14,20:00,Dover,Delaware,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,38.9847,-75.5556,22.0,22.0,,,21.6,33.2,1033.5,-75.5244,39.1582,800.0,,Clear,clear sky,53.33,50.11,48.94,55.62,1033.0,37.0,10000.0,4.63,340.0,,07:13:53,16:40:05
2021-12-14,20:00,Tallahassee,Florida,,,2021-12-14,15:00,,,,,,,,,,,,,-84.2807,30.4383,801.0,,Clouds,few clouds,72.5,72.36,69.53,73.67,1026.0,62.0,10000.0,0.45,33.0,0.89,07:26:09,17:37:53
2021-12-14,20:00,Atlanta,Georgia,,,2021-12-14,15:00,,,,,,,,,,,,,-84.388,33.749,800.0,,Clear,clear sky,65.98,63.73,60.73,69.55,1027.0,31.0,10000.0,0.45,131.0,1.34,07:34:36,17:30:17
2021-12-14,20:00,Honolulu,Hawaii,2021-12-14,10:00,2021-12-14,10:00,2021-12-14 10:00:00,-10:00,1639476000.0,21.30383819,-157.8711711,22.0,21.0,,,22.4,69.0,1019.6,-157.8583,21.3069,500.0,,Rain,light rain,75.83,76.5,74.44,78.62,1018.0,72.0,10000.0,0.45,73.0,4.47,07:01:05,17:51:46
2021-12-14,20:00,Boise,Idaho,,,2021-12-14,13:00,,,,,,,,,,,,,-116.2035,43.6135,804.0,,Clouds,overcast clouds,35.56,35.56,33.15,39.49,1005.0,93.0,10000.0,0.45,308.0,1.34,08:10:55,17:08:35
2021-12-14,20:00,Springfield,Illinois,,,2021-12-14,14:00,,,,,,,,,,,,,-89.6437,39.8017,803.0,,Clouds,broken clouds,56.68,55.33,54.86,59.52,1021.0,70.0,10000.0,5.14,150.0,,07:12:19,16:34:39
2021-12-14,20:00,Indianapolis,Indiana,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,39.787933,-86.13088,46.0,46.0,3.3,11.2,19.2,46.0,1025.4,-86.158,39.7684,803.0,,Clouds,broken clouds,55.87,53.65,53.47,57.61,1026.0,53.0,10000.0,5.66,150.0,,07:58:16,17:20:48
2021-12-14,20:00,Des Moines,Iowa,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,41.603056,-93.643056,34.0,34.0,,7.7,,52.2,1013.3,-93.6091,41.6005,804.0,,Clouds,overcast clouds,58.57,57.09,54.07,60.98,1014.0,63.0,10000.0,1.34,197.0,3.58,07:33:47,16:44:55
2021-12-14,20:00,Topeka,Kansas,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,39.0242,-95.7114,44.0,44.0,,,24.1,77.4,1014.0,-95.678,39.0483,804.0,,Clouds,overcast clouds,62.87,62.33,60.69,66.25,1014.0,74.0,10000.0,1.79,140.0,6.71,07:34:13,17:01:02
2021-12-14,20:00,Frankfort,Kentucky,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,38.065,-84.5,25.0,25.0,,,,32.5,1029.2,-84.8733,38.2009,800.0,,Clear,clear sky,60.55,58.51,58.78,61.72,1028.0,47.0,10000.0,3.09,190.0,,07:48:31,17:20:16
2021-12-14,20:00,Baton Rouge,Louisiana,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,30.315175,-90.811276,62.0,62.0,2.2,6.0,14.5,89.0,1026.9,-91.1545,30.4508,803.0,,Clouds,broken clouds,72.93,73.72,69.91,75.87,1024.0,81.0,10000.0,0.89,118.0,3.13,06:53:41,17:05:22
2021-12-14,20:00,Augusta,Maine,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,44.089355,-70.214134,25.0,25.0,,,,27.0,1031.1,-69.7795,44.3106,800.0,,Clear,clear sky,35.85,27.84,32.56,41.05,1031.0,44.0,10000.0,5.14,360.0,,07:07:34,16:00:25
2021-12-14,20:00,Annapolis,Maryland,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,39.2981,-76.604698,25.0,25.0,,21.3,,42.0,1031.7,-76.4922,38.9785,800.0,,Clear,clear sky,54.91,52.09,51.19,59.45,1032.0,42.0,10000.0,2.57,40.0,,07:17:14,16:44:29
2021-12-14,20:00,Boston,Massachusetts,,,2021-12-14,15:00,,,,,,,,,,,,,-71.0598,42.3584,801.0,,Clouds,few clouds,47.64,47.64,43.52,50.38,1033.0,28.0,10000.0,0.89,348.0,4.47,07:06:00,16:12:14
2021-12-14,20:00,Lansing,Michigan,,,2021-12-14,15:00,,,,,,,,,,,,,-84.5555,42.7325,800.0,,Clear,clear sky,47.55,42.87,44.98,48.61,1029.0,65.0,10000.0,4.63,130.0,,08:01:15,17:04:59
2021-12-14,20:00,Saint Paul,Minnesota,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,44.9594,-93.0356,34.0,34.0,,,,56.0,1015.9,-93.0933,44.9444,800.0,,Clear,clear sky,40.51,37.08,38.88,43.03,1015.0,70.0,10000.0,2.24,153.0,5.36,07:43:10,16:31:24
2021-12-14,20:00,Jackson,Mississippi,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,32.329111,-90.182722,40.0,40.0,1.5,,24.1,65.5,1024.6,-90.1848,32.2988,800.0,,Clear,clear sky,76.1,76.32,74.08,77.09,1025.0,62.0,10000.0,3.6,180.0,,06:54:12,16:57:05
2021-12-14,20:00,Jefferson City,Missouri,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,38.631057,-90.281144,53.0,53.0,4.9,13.9,,99.0,1023.3,-92.1735,38.5767,804.0,,Clouds,overcast clouds,68.34,67.55,66.0,69.71,1018.0,57.0,10000.0,5.36,180.0,0.0,07:18:49,16:48:23
2021-12-14,20:00,Helena,Montana,2021-12-14,13:00,2021-12-14,13:00,2021-12-14 13:00:00,-07:00,1639486800.0,46.6588,-112.0131,4.0,4.0,,,,66.0,870.4,-112.0361,46.5927,803.0,,Clouds,broken clouds,44.37,39.47,30.54,49.19,972.0,54.0,10000.0,4.02,260.0,5.81,08:05:13,16:40:56
2021-12-14,20:00,Lincoln,Nebraska,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,40.812558,-96.675733,25.0,25.0,,,,64.4,505.6,-96.667,40.8,800.0,,Clear,clear sky,57.22,55.56,54.73,59.0,1011.0,62.0,10000.0,2.24,178.0,4.92,07:43:29,16:59:41
2021-12-14,20:00,Carson City,Nevada,2021-12-14,12:00,2021-12-14,12:00,2021-12-14 12:00:00,-08:00,1639483200.0,39.16602,-120.14883,17.0,17.0,,,0.1,94.0,1004.7,-119.7674,39.1638,500.0,,Rain,light rain,32.25,27.36,28.83,35.64,1005.0,84.0,10000.0,2.24,1.0,4.02,07:10:57,16:37:04
2021-12-14,20:00,Concord,New Hampshire,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,42.862531,-71.38014,28.0,7.0,1.5,,28.1,24.5,1032.1,-71.5376,43.2081,800.0,,Clear,clear sky,42.55,36.66,38.05,47.35,1032.0,35.0,10000.0,4.63,330.0,9.77,07:10:46,16:11:18
2021-12-14,20:00,Trenton,New Jersey,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,40.28308,-74.74264,26.0,4.0,,4.7,25.6,46.3,1032.8,-74.7429,40.217,800.0,,Clear,clear sky,52.29,49.33,48.85,55.36,1031.0,45.0,10000.0,0.89,130.0,1.34,07:13:56,16:33:46
2021-12-14,20:00,Santa Fe,New Mexico,,,2021-12-14,13:00,,,,,,,,,,,,,-105.9378,35.687,801.0,,Clouds,few clouds,50.61,47.16,39.58,57.09,1019.0,38.0,10000.0,3.13,252.0,5.36,07:05:52,16:51:29
2021-12-14,20:00,Albany,New York,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,42.642253,-73.754576,16.0,16.0,2.3,,2.0,38.6,1033.8,-73.7562,42.6526,801.0,,Clouds,few clouds,46.71,46.71,42.96,49.05,1034.0,44.0,10000.0,0.89,297.0,3.13,07:17:46,16:22:03
2021-12-14,20:00,Raleigh,North Carolina,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,35.856098,-78.574203,34.0,20.0,1.9,1.9,33.6,29.0,1030.5,-78.6386,35.7721,801.0,,Clouds,few clouds,59.68,56.77,57.99,61.81,1030.0,30.0,10000.0,0.45,0.0,1.34,07:16:51,17:02:02
2021-12-14,20:00,Bismarck,North Dakota,,,2021-12-14,14:00,,,,,,,,,,,,,-100.7837,46.8083,800.0,,Clear,clear sky,39.31,31.33,35.82,42.21,1004.0,73.0,10000.0,6.17,150.0,,08:21:02,16:55:05
2021-12-14,20:00,Columbus,Ohio,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,40.0845,-82.81552,26.0,26.0,,,,30.0,1019.9,-82.9988,39.9612,802.0,,Clouds,scattered clouds,54.64,51.84,52.12,56.19,1030.0,43.0,10000.0,0.45,146.0,2.24,07:46:12,17:07:35
2021-12-14,20:00,Oklahoma City,Oklahoma,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,35.502968,-97.577674,32.0,32.0,7.8,15.8,,47.5,974.6,-97.5164,35.4676,800.0,,Clear,clear sky,73.54,72.72,72.09,75.09,1004.0,45.0,10000.0,5.81,186.0,9.39,07:31:35,17:18:22
2021-12-14,20:00,Salem,Oregon,2021-12-14,12:00,2021-12-14,12:00,2021-12-14 12:00:00,-08:00,1639483200.0,44.943114,-123.005934,17.0,17.0,,,,83.6,1007.9,-123.0351,44.9429,801.0,,Clouds,few clouds,40.91,37.53,37.35,44.35,1013.0,78.0,10000.0,2.24,120.0,3.58,07:42:59,16:31:11
2021-12-14,20:00,Harrisburg,Pennsylvania,,,2021-12-14,15:00,,,,,,,,,,,,,-76.8844,40.2737,800.0,,Clear,clear sky,53.28,49.77,48.25,55.94,1033.0,31.0,10000.0,3.09,320.0,,07:22:41,16:42:10
2021-12-14,20:00,Providence,Rhode Island,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,41.840302,-71.361702,29.0,17.0,1.8,2.8,28.9,32.2,1031.8,-71.4128,41.824,800.0,,Clear,clear sky,48.97,45.5,45.23,52.39,1026.0,33.0,10000.0,3.6,330.0,,07:05:40,16:15:24
2021-12-14,20:00,Columbia,South Carolina,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,34.093899,-80.962196,31.0,,1.8,,31.2,54.5,1025.8,-81.0348,34.0007,800.0,,Clear,clear sky,64.18,61.95,61.75,66.61,1029.0,35.0,10000.0,0.45,207.0,1.34,07:21:49,17:16:14
2021-12-14,20:00,Pierre,South Dakota,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,44.373786,-100.287269,10.0,10.0,,,,46.0,1005.0,-100.351,44.3683,800.0,,Clear,clear sky,56.05,54.41,49.12,56.05,1013.0,65.0,10000.0,4.02,161.0,7.15,08:10:08,17:02:31
2021-12-14,20:00,Nashville,Tennessee,,,2021-12-14,14:00,,,,,,,,,,,,,-86.7844,36.1659,801.0,,Clouds,few clouds,64.62,62.94,62.37,66.67,1019.0,46.0,10000.0,1.79,101.0,4.92,06:50:30,16:33:34
2021-12-14,20:00,Austin,Texas,,,2021-12-14,14:00,,,,,,,,,,,,,-97.7431,30.2672,804.0,,Clouds,overcast clouds,74.55,75.61,71.51,77.32,1019.0,83.0,10000.0,3.13,158.0,7.15,07:19:37,17:32:09
2021-12-14,20:00,Salt Lake City,Utah,2021-12-14,13:00,2021-12-14,13:00,2021-12-14 13:00:00,-07:00,1639486800.0,40.795491360367,-111.9310171715,29.0,18.0,1.2,4.7,28.9,30.0,1003.7,-111.8911,40.7608,803.0,,Clouds,broken clouds,52.52,49.21,47.43,55.2,1004.0,37.0,10000.0,10.29,180.0,14.92,07:44:17,17:00:42
2021-12-14,20:00,Montpelier,Vermont,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,44.528389,-72.868973,31.0,14.0,0.2,,31.2,58.0,1034.5,-72.5754,44.2601,800.0,,Clear,clear sky,34.81,27.03,30.65,39.43,1034.0,45.0,10000.0,4.63,300.0,,07:18:35,16:11:47
2021-12-14,20:00,Richmond,Virginia,,,2021-12-14,15:00,,,,,,,,,,,,,-77.4603,37.5538,800.0,,Clear,clear sky,57.33,54.36,54.52,59.07,1031.0,34.0,10000.0,0.45,11.0,1.34,07:17:01,16:52:27
2021-12-14,20:00,Olympia,Washington,2021-12-14,12:00,2021-12-14,12:00,2021-12-14 12:00:00,-08:00,1639483200.0,47.029396,-122.821548,22.0,6.0,,,22.4,99.0,1008.7,-122.9007,47.0379,804.0,,Clouds,overcast clouds,39.18,37.44,36.1,42.62,1008.0,88.0,10000.0,1.34,307.0,4.92,07:50:28,16:22:38
2021-12-14,20:00,Charleston,West Virginia,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-05:00,1639494000.0,38.346258,-81.621161,30.0,30.0,,,22.4,42.0,1019.4,-81.6326,38.3498,800.0,,Clear,clear sky,58.39,55.67,52.99,62.19,1026.0,37.0,10000.0,1.54,360.0,,07:35:58,17:06:53
2021-12-14,20:00,Madison,Wisconsin,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-06:00,1639490400.0,43.10101,-89.35768,54.0,54.0,,,4.0,72.0,1022.4,-89.4012,43.0731,804.0,,Clouds,overcast clouds,45.7,43.16,42.93,48.81,1021.0,72.0,10000.0,2.24,133.0,3.13,07:21:48,16:23:13
2021-12-14,20:00,Cheyenne,Wyoming,,,2021-12-14,13:00,,,,,,,,,,,,,-104.8203,41.14,800.0,,Clear,clear sky,53.78,49.84,44.78,61.2,1008.0,21.0,10000.0,3.6,130.0,,07:17:11,16:31:14
2021-12-14,21:00,Montgomery,Alabama,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,32.4069,-86.2564,20.0,20.0,,,,44.0,1025.6,-86.3,32.3668,800.0,,Clear,clear sky,67.14,65.48,64.69,72.14,1026.0,41.0,10000.0,0.45,139.0,0.89,06:38:50,16:41:22
2021-12-14,21:00,Juneau,Alaska,2021-12-14,12:00,2021-12-14,12:00,2021-12-14 12:00:00,-09:00,1639483200.0,58.388889,-134.565556,85.0,85.0,,,,78.0,1005.0,-134.4197,58.3019,804.0,,Clouds,overcast clouds,17.76,17.76,15.8,24.85,1005.0,91.0,10000.0,0.0,0.0,,08:39:31,15:05:46
2021-12-14,21:00,Phoenix,Arizona,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-07:00,1639490400.0,33.403055555556,-112.07527777778,29.0,10.0,1.2,4.7,28.9,32.0,1012.4,-112.074,33.4484,802.0,,Clouds,scattered clouds,71.35,69.96,67.51,74.82,1012.0,38.0,10000.0,2.68,159.0,3.58,07:24:39,17:21:49
2021-12-14,21:00,Little Rock,Arkansas,,,2021-12-14,15:00,,,,,,,,,,,,,-92.2896,34.7465,804.0,,Clouds,overcast clouds,65.3,65.39,60.91,67.68,1023.0,82.0,10000.0,2.24,160.0,,07:08:47,16:59:21
2021-12-14,21:00,Sacramento,California,,,2021-12-14,13:00,,,,,,,,,,,,,-121.4944,38.5816,802.0,,Clouds,scattered clouds,49.26,48.45,42.21,53.29,1012.0,73.0,10000.0,1.54,290.0,,07:16:10,16:45:41
2021-12-14,21:00,Denver,Colorado,,,2021-12-14,14:00,,,,,,,,,,,,,-104.9847,39.7392,804.0,,Clouds,overcast clouds,61.65,58.41,52.54,67.41,1006.0,19.0,10000.0,0.89,5.0,3.58,07:13:31,16:36:13
2021-12-14,21:00,Hartford,Connecticut,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,41.7847,-72.6297,14.0,13.0,,1.9,13.5,25.0,1033.5,-72.6851,41.7637,800.0,,Clear,clear sky,44.65,41.86,40.59,49.08,1033.0,44.0,10000.0,2.29,324.0,5.75,07:10:34,16:20:41
2021-12-14,21:00,Dover,Delaware,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,38.9847,-75.5556,22.0,22.0,,,21.6,37.0,1034.0,-75.5244,39.1582,802.0,,Clouds,scattered clouds,49.17,49.17,46.06,50.99,1034.0,46.0,10000.0,0.45,324.0,0.45,07:13:53,16:40:05
2021-12-14,21:00,Tallahassee,Florida,,,2021-12-14,16:00,,,,,,,,,,,,,-84.2807,30.4383,801.0,,Clouds,few clouds,70.66,70.48,68.32,73.24,1026.0,65.0,10000.0,2.06,0.0,,07:26:09,17:37:53
2021-12-14,21:00,Atlanta,Georgia,,,2021-12-14,16:00,,,,,,,,,,,,,-84.388,33.749,800.0,,Clear,clear sky,64.6,62.4,57.61,69.75,1028.0,35.0,10000.0,0.0,0.0,,07:34:36,17:30:17
2021-12-14,21:00,Honolulu,Hawaii,2021-12-14,11:00,2021-12-14,11:00,2021-12-14 11:00:00,-10:00,1639479600.0,21.30383819,-157.8711711,26.0,25.0,,,25.6,65.0,1019.2,-157.8583,21.3069,500.0,,Rain,light rain,77.05,77.85,74.89,80.42,1018.0,72.0,10000.0,2.68,27.0,5.36,07:01:05,17:51:46
2021-12-14,21:00,Boise,Idaho,2021-12-14,14:00,2021-12-14,14:00,2021-12-14 14:00:00,-07:00,1639490400.0,43.618889,-116.213611,21.0,21.0,7.2,15.8,33.6,92.0,1005.0,-116.2035,43.6135,804.0,,Clouds,overcast clouds,35.89,35.89,34.14,38.84,1005.0,90.0,10000.0,0.45,302.0,1.34,08:10:55,17:08:35
2021-12-14,21:00,Springfield,Illinois,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,39.831921,-89.644164,14.0,14.0,,,,62.0,1021.6,-89.6437,39.8017,804.0,,Clouds,overcast clouds,55.63,54.23,53.65,58.08,1021.0,71.0,10000.0,6.69,140.0,,07:12:19,16:34:39
2021-12-14,21:00,Indianapolis,Indiana,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,39.787933,-86.13088,51.0,51.0,3.5,12.1,19.2,49.0,1025.7,-86.158,39.7684,803.0,,Clouds,broken clouds,54.57,52.41,52.09,56.28,1027.0,57.0,10000.0,4.12,150.0,,07:58:16,17:20:48
2021-12-14,21:00,Des Moines,Iowa,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,41.603056,-93.643056,35.0,35.0,,6.0,,53.2,1013.2,-93.6091,41.6005,804.0,,Clouds,overcast clouds,58.46,57.06,55.62,59.81,1014.0,65.0,10000.0,0.89,126.0,4.02,07:33:47,16:44:55
2021-12-14,21:00,Topeka,Kansas,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,39.0242,-95.7114,48.0,48.0,,,24.1,76.7,1014.0,-95.678,39.0483,804.0,,Clouds,overcast clouds,63.18,62.67,60.69,65.82,1013.0,74.0,10000.0,1.79,144.0,4.47,07:34:13,17:01:02
2021-12-14,21:00,Frankfort,Kentucky,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,38.065,-84.5,23.0,23.0,,,,39.5,1029.3,-84.8733,38.2009,804.0,,Clouds,overcast clouds,60.91,58.62,57.58,61.72,1028.0,41.0,10000.0,2.06,160.0,,07:48:31,17:20:16
2021-12-14,21:00,Baton Rouge,Louisiana,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,30.315175,-90.811276,55.0,55.0,2.2,4.9,16.8,87.5,1026.7,-91.1545,30.4508,801.0,,Clouds,few clouds,72.07,72.82,67.86,75.27,1024.0,82.0,10000.0,0.45,23.0,0.89,06:53:41,17:05:22
2021-12-14,21:00,Augusta,Maine,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,44.089355,-70.214134,21.0,21.0,,,,29.0,1032.8,-69.7795,44.3106,800.0,,Clear,clear sky,32.63,25.57,28.78,38.21,1033.0,49.0,10000.0,3.6,360.0,,07:07:34,16:00:25
2021-12-14,21:00,Annapolis,Maryland,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,39.2981,-76.604698,21.0,21.0,,24.1,,44.0,1032.2,-76.4922,38.9785,800.0,,Clear,clear sky,51.08,48.24,47.97,56.32,1032.0,50.0,10000.0,2.06,40.0,,07:17:14,16:44:29
2021-12-14,21:00,Boston,Massachusetts,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,42.3584308,-71.0597732,23.0,13.0,3.7,13.9,23.3,29.0,1033.7,-71.0598,42.3584,800.0,,Clear,clear sky,44.47,44.47,39.42,47.97,1034.0,31.0,10000.0,0.45,35.0,4.47,07:06:00,16:12:14
2021-12-14,21:00,Lansing,Michigan,,,2021-12-14,16:00,,,,,,,,,,,,,-84.5555,42.7325,800.0,,Clear,clear sky,46.98,41.77,43.99,48.25,1029.0,57.0,10000.0,5.14,130.0,,08:01:15,17:04:59
2021-12-14,21:00,Saint Paul,Minnesota,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,44.9594,-93.0356,50.0,50.0,,,,56.0,1015.5,-93.0933,44.9444,804.0,,Clouds,overcast clouds,40.14,36.63,38.08,41.56,1015.0,71.0,10000.0,2.24,144.0,4.92,07:43:10,16:31:24
2021-12-14,21:00,Jackson,Mississippi,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,32.329111,-90.182722,43.0,43.0,1.6,,23.3,66.5,1024.5,-90.1848,32.2988,800.0,,Clear,clear sky,75.58,75.79,73.18,77.09,1025.0,63.0,10000.0,4.12,160.0,,06:54:12,16:57:05
2021-12-14,21:00,Jefferson City,Missouri,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,38.631057,-90.281144,32.0,32.0,4.2,12.1,,99.0,1023.3,-92.1735,38.5767,804.0,,Clouds,overcast clouds,68.13,67.26,63.91,69.71,1019.0,56.0,10000.0,5.14,170.0,,07:18:49,16:48:23
2021-12-14,21:00,Helena,Montana,,,2021-12-14,14:00,,,,,,,,,,,,,-112.0361,46.5927,804.0,,Clouds,overcast clouds,41.0,34.47,32.32,46.26,997.0,64.0,10000.0,4.92,235.0,8.49,08:05:13,16:40:56
2021-12-14,21:00,Lincoln,Nebraska,2021-12-14,15:00,2021-12-14,15:00,2021-12-14 15:00:00,-06:00,1639494000.0,40.812558,-96.675733,38.0,38.0,,,,65.2,577.3,-96.667,40.8,800.0,,Clear,clear sky,57.63,56.19,54.86,59.14,1011.0,66.0,10000.0,2.24,164.0,4.02,07:43:29,16:59:41
2021-12-14,21:00,Carson City,Nevada,2021-12-14,13:00,2021-12-14,13:00,2021-12-14 13:00:00,-08:00,1639486800.0,39.16602,-120.14883,25.0,25.0,,,0.1,94.0,1004.7,-119.7674,39.1638,500.0,,Rain,light rain,32.45,27.59,27.63,35.89,1005.0,82.0,10000.0,2.24,359.0,3.58,07:10:57,16:37:04
2021-12-14,21:00,Concord,New Hampshire,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,42.862531,-71.38014,29.0,7.0,1.5,,28.9,31.0,1033.2,-71.5376,43.2081,800.0,,Clear,clear sky,38.82,32.02,34.18,44.44,1034.0,43.0,10000.0,4.63,310.0,,07:10:46,16:11:18
2021-12-14,21:00,Trenton,New Jersey,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,40.28308,-74.74264,25.0,4.0,,5.6,24.8,48.0,1033.5,-74.7429,40.217,800.0,,Clear,clear sky,48.33,48.33,43.54,52.7,1031.0,51.0,10000.0,0.45,139.0,0.89,07:13:56,16:33:46
2021-12-14,21:00,Santa Fe,New Mexico,,,2021-12-14,14:00,,,,,,,,,,,,,-105.9378,35.687,800.0,,Clear,clear sky,50.77,47.39,45.64,56.08,1019.0,39.0,10000.0,4.02,239.0,7.6,07:05:52,16:51:29
2021-12-14,21:00,Albany,New York,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,42.642253,-73.754576,16.0,16.0,2.3,,2.0,42.3,1034.5,-73.7562,42.6526,800.0,,Clear,clear sky,43.32,42.1,37.58,46.78,1035.0,51.0,10000.0,1.35,5.0,2.64,07:17:46,16:22:03
2021-12-14,21:00,Raleigh,North Carolina,2021-12-14,16:00,2021-12-14,16:00,2021-12-14 16:00:00,-05:00,1639497600.0,35.856098,-78.574203,34.0,22.0,2.5,3.8,33.6,32.0,1030.8,-78.6386,35.7721,800.0,,Clear,clear sky,55.51,52.54,52.14,58.66,1030.0,38.0,10000.0,0.45,318.0,0.45,07:16:51,17:02:02
2021-12-14,21:00,Bismarck,North Dakota,,,2021-12-14,15:00,,,,,,,,,,,,,-100.7837,46.8083,800.0,,Clear,clear sky,39.72,33.15,36.82,42.21,1003.0,72.0,10000.0,4.63,150.0,,08:21:02,16:55:05
